Algorithm,Dataset,n_clusters,Alpha,Multiplo,Precision,Silhouette,Execution Time
Algoritmo Proposto,Trip Advisor,2,2.3,1.5,,0.2842661688914445,3.88601016998291
Algoritmo Proposto,Trip Advisor,3,2.3,1.5,,0.2549899154309538,4.497300624847412
Algoritmo Proposto,Trip Advisor,4,2.3,1.5,,0.1384704252451003,11.468872308731079
Algoritmo Proposto,Trip Advisor,5,2.3,1.5,,0.12793357385015608,7.217005252838135
Algoritmo Proposto,Trip Advisor,2,2.3999999999999995,1.5,,0.2842661688914445,4.055481195449829
Algoritmo Proposto,Trip Advisor,3,2.3999999999999995,1.5,,0.25442869260814466,5.322248697280884
Algoritmo Proposto,Trip Advisor,4,2.3999999999999995,1.5,,0.1407614718917213,6.117329120635986
Algoritmo Proposto,Trip Advisor,5,2.3999999999999995,1.5,,0.13015032055528228,8.768681764602661
Algoritmo Proposto,Trip Advisor,2,2.4999999999999996,1.5,,0.2842661688914445,2.734560251235962
Algoritmo Proposto,Trip Advisor,3,2.4999999999999996,1.5,,0.2549177583372112,3.693007469177246
Algoritmo Proposto,Trip Advisor,4,2.4999999999999996,1.5,,0.15728558511913943,5.838619232177734
Algoritmo Proposto,Trip Advisor,5,2.4999999999999996,1.5,,0.14763189496537768,8.40205717086792
Algoritmo Proposto,Trip Advisor,2,2.5999999999999996,1.5,,0.2842661688914445,3.4072928428649902
Algoritmo Proposto,Trip Advisor,3,2.5999999999999996,1.5,,0.2549177583372112,3.8980212211608887
Algoritmo Proposto,Trip Advisor,4,2.5999999999999996,1.5,,0.1555762788222692,6.481123208999634
Algoritmo Proposto,Trip Advisor,5,2.5999999999999996,1.5,,0.1392203907622919,8.161820888519287
Algoritmo Proposto,Trip Advisor,2,2.6999999999999993,1.5,,0.2842661688914445,2.4700160026550293
Algoritmo Proposto,Trip Advisor,3,2.6999999999999993,1.5,,0.2549177583372112,3.876041889190674
Algoritmo Proposto,Trip Advisor,4,2.6999999999999993,1.5,,0.15640636880830022,6.705137729644775
Algoritmo Proposto,Trip Advisor,5,2.6999999999999993,1.5,,0.1410651352023094,8.065430164337158
Algoritmo Proposto,Trip Advisor,2,2.7999999999999994,1.5,,0.2842661688914445,2.6134135723114014
Algoritmo Proposto,Trip Advisor,3,2.7999999999999994,1.5,,0.2549880197249485,4.38437557220459
Algoritmo Proposto,Trip Advisor,4,2.7999999999999994,1.5,,0.15783410525171757,8.534948110580444
Algoritmo Proposto,Trip Advisor,5,2.7999999999999994,1.5,,0.1418897799894397,8.982436656951904
Algoritmo Proposto,Trip Advisor,2,2.8999999999999995,1.5,,0.2842661688914445,2.653981924057007
Algoritmo Proposto,Trip Advisor,3,2.8999999999999995,1.5,,0.2549880197249485,3.1454226970672607
Algoritmo Proposto,Trip Advisor,4,2.8999999999999995,1.5,,0.15689602412564965,4.786386013031006
Algoritmo Proposto,Trip Advisor,5,2.8999999999999995,1.5,,0.14099926654445488,6.026984691619873
Algoritmo Proposto,Trip Advisor,2,2.9999999999999996,1.5,,0.2842661688914445,2.4390547275543213
Algoritmo Proposto,Trip Advisor,3,2.9999999999999996,1.5,,0.25578735183512474,3.9435629844665527
Algoritmo Proposto,Trip Advisor,4,2.9999999999999996,1.5,,0.15666690163286856,6.162920951843262
Algoritmo Proposto,Trip Advisor,5,2.9999999999999996,1.5,,0.14110901008196877,7.4566261768341064
Algoritmo Proposto,Trip Advisor,2,3.0999999999999996,1.5,,0.2614550170947104,3.104196786880493
Algoritmo Proposto,Trip Advisor,3,3.0999999999999996,1.5,,0.25154452468309235,4.83230996131897
Algoritmo Proposto,Trip Advisor,4,3.0999999999999996,1.5,,0.174536513693374,8.826216697692871
Algoritmo Proposto,Trip Advisor,5,3.0999999999999996,1.5,,0.10158453681226443,12.33683729171753
Algoritmo Proposto,Trip Advisor,2,3.1999999999999993,1.5,,0.2605470263117376,3.617769479751587
Algoritmo Proposto,Trip Advisor,3,3.1999999999999993,1.5,,0.25019421399268627,6.800721645355225
Algoritmo Proposto,Trip Advisor,4,3.1999999999999993,1.5,,0.21936574374863207,8.332273006439209
Algoritmo Proposto,Trip Advisor,5,3.1999999999999993,1.5,,0.14958923498736637,8.65256953239441
Algoritmo Proposto,Trip Advisor,2,3.2999999999999994,1.5,,0.2649972447712213,2.8420767784118652
Algoritmo Proposto,Trip Advisor,3,3.2999999999999994,1.5,,0.23955399445528686,4.331676483154297
Algoritmo Proposto,Trip Advisor,4,3.2999999999999994,1.5,,0.14374733430351472,5.07431173324585
Algoritmo Proposto,Trip Advisor,5,3.2999999999999994,1.5,,0.10564246745017238,5.5470662117004395
Algoritmo Proposto,Trip Advisor,2,3.3999999999999995,1.5,,0.27070771447449926,3.474738836288452
Algoritmo Proposto,Trip Advisor,3,3.3999999999999995,1.5,,0.20827201243410215,4.466141223907471
Algoritmo Proposto,Trip Advisor,4,3.3999999999999995,1.5,,0.22031486438415834,5.188521385192871
Algoritmo Proposto,Trip Advisor,5,3.3999999999999995,1.5,,0.15268103121351206,6.307133674621582
Algoritmo Proposto,Trip Advisor,2,3.499999999999999,1.5,,0.2722339606346535,2.7716658115386963
Algoritmo Proposto,Trip Advisor,3,3.499999999999999,1.5,,0.20878499891318109,4.056807041168213
Algoritmo Proposto,Trip Advisor,4,3.499999999999999,1.5,,0.21961034029455956,5.048681259155273
Algoritmo Proposto,Trip Advisor,5,3.499999999999999,1.5,,0.15361611089698904,6.0282135009765625
Algoritmo Proposto,Trip Advisor,2,3.599999999999999,1.5,,0.23693410389425537,3.427386999130249
Algoritmo Proposto,Trip Advisor,3,3.599999999999999,1.5,,0.23272427367180837,5.086321830749512
Algoritmo Proposto,Trip Advisor,4,3.599999999999999,1.5,,0.1718890270249246,6.759326934814453
Algoritmo Proposto,Trip Advisor,5,3.599999999999999,1.5,,0.14028836091684097,6.471909284591675
Algoritmo Proposto,Trip Advisor,2,3.6999999999999993,1.5,,0.24253150605869944,3.2471675872802734
Algoritmo Proposto,Trip Advisor,3,3.6999999999999993,1.5,,0.23199161706074806,4.089727401733398
Algoritmo Proposto,Trip Advisor,4,3.6999999999999993,1.5,,0.1727849272644591,4.589453935623169
Algoritmo Proposto,Trip Advisor,5,3.6999999999999993,1.5,,0.1399496219391999,5.8176257610321045
Algoritmo Proposto,Trip Advisor,2,3.7999999999999994,1.5,,0.24299246564863983,2.778308391571045
Algoritmo Proposto,Trip Advisor,3,3.7999999999999994,1.5,,0.23294538019190064,5.295758962631226
Algoritmo Proposto,Trip Advisor,4,3.7999999999999994,1.5,,0.17112288555094804,4.861539363861084
Algoritmo Proposto,Trip Advisor,5,3.7999999999999994,1.5,,0.1603190854669643,5.039905786514282
Algoritmo Proposto,Trip Advisor,2,3.8999999999999995,1.5,,0.24581887599374075,2.4843602180480957
Algoritmo Proposto,Trip Advisor,3,3.8999999999999995,1.5,,0.23355089227260697,3.454639434814453
Algoritmo Proposto,Trip Advisor,4,3.8999999999999995,1.5,,0.1696517943666482,4.075545310974121
Algoritmo Proposto,Trip Advisor,5,3.8999999999999995,1.5,,0.15966047867656638,4.702395677566528
Algoritmo Proposto,Trip Advisor,2,3.999999999999999,1.5,,0.22785241174200638,2.3189191818237305
Algoritmo Proposto,Trip Advisor,3,3.999999999999999,1.5,,0.2335507607824357,3.2114078998565674
Algoritmo Proposto,Trip Advisor,4,3.999999999999999,1.5,,0.1637505894547881,4.096024751663208
Algoritmo Proposto,Trip Advisor,5,3.999999999999999,1.5,,0.15310316576159635,4.161058664321899
Algoritmo Proposto,Trip Advisor,2,4.1,1.5,,0.23331187826464433,2.2456583976745605
Algoritmo Proposto,Trip Advisor,3,4.1,1.5,,0.22926832902885716,2.9499659538269043
Algoritmo Proposto,Trip Advisor,4,4.1,1.5,,0.15722336138532142,3.7684175968170166
Algoritmo Proposto,Trip Advisor,5,4.1,1.5,,0.15354271599240396,4.103331565856934
Algoritmo Proposto,Trip Advisor,2,4.199999999999999,1.5,,0.22926471095165202,2.066603660583496
Algoritmo Proposto,Trip Advisor,3,4.199999999999999,1.5,,0.2285353030344793,2.8849594593048096
Algoritmo Proposto,Trip Advisor,4,4.199999999999999,1.5,,0.154456506182468,3.756810426712036
Algoritmo Proposto,Trip Advisor,5,4.199999999999999,1.5,,0.16230593088975223,4.059091806411743
Algoritmo Proposto,Trip Advisor,2,4.299999999999999,1.5,,0.2322430499722459,2.2527055740356445
Algoritmo Proposto,Trip Advisor,3,4.299999999999999,1.5,,0.22465301240175045,2.9815847873687744
Algoritmo Proposto,Trip Advisor,4,4.299999999999999,1.5,,0.16545603413270452,3.697993755340576
Algoritmo Proposto,Trip Advisor,5,4.299999999999999,1.5,,0.17014250675909973,3.9396982192993164
Algoritmo Proposto,Trip Advisor,2,4.399999999999999,1.5,,0.23365861540256133,2.110567092895508
Algoritmo Proposto,Trip Advisor,3,4.399999999999999,1.5,,0.22309025176089475,2.7578399181365967
Algoritmo Proposto,Trip Advisor,4,4.399999999999999,1.5,,0.1666173738721706,4.10125994682312
Algoritmo Proposto,Trip Advisor,5,4.399999999999999,1.5,,0.17172103553807277,3.762131929397583
Algoritmo Proposto,Trip Advisor,2,4.499999999999999,1.5,,0.23975246929790184,2.18891978263855
Algoritmo Proposto,Trip Advisor,3,4.499999999999999,1.5,,0.2201095047339957,2.8321101665496826
Algoritmo Proposto,Trip Advisor,4,4.499999999999999,1.5,,0.16534276603302103,3.3438968658447266
Algoritmo Proposto,Trip Advisor,5,4.499999999999999,1.5,,0.1711429070347806,3.4245712757110596
Algoritmo Proposto,Trip Advisor,2,4.599999999999999,1.5,,0.24191826491564397,2.3148999214172363
Algoritmo Proposto,Trip Advisor,3,4.599999999999999,1.5,,0.216937633450098,2.774620532989502
Algoritmo Proposto,Trip Advisor,4,4.599999999999999,1.5,,0.168039824832519,3.2911627292633057
Algoritmo Proposto,Trip Advisor,5,4.599999999999999,1.5,,0.1726996408662666,3.5038647651672363
Algoritmo Proposto,Trip Advisor,2,4.699999999999999,1.5,,0.25342818171539916,2.062307119369507
Algoritmo Proposto,Trip Advisor,3,4.699999999999999,1.5,,0.2113806761338848,3.042795419692993
Algoritmo Proposto,Trip Advisor,4,4.699999999999999,1.5,,0.17168172916474206,2.9538004398345947
Algoritmo Proposto,Trip Advisor,5,4.699999999999999,1.5,,0.17753281940345597,4.520872354507446
Algoritmo Proposto,Trip Advisor,2,4.799999999999999,1.5,,0.2878815335761014,2.8280515670776367
Algoritmo Proposto,Trip Advisor,3,4.799999999999999,1.5,,0.19221257490377905,2.7533833980560303
Algoritmo Proposto,Trip Advisor,4,4.799999999999999,1.5,,0.18977214728242203,3.216702699661255
Algoritmo Proposto,Trip Advisor,5,4.799999999999999,1.5,,0.1868261671085942,3.160778045654297
Algoritmo Proposto,Trip Advisor,2,4.899999999999999,1.5,,0.2883007599369985,2.454374074935913
Algoritmo Proposto,Trip Advisor,3,4.899999999999999,1.5,,0.193010845381607,2.877650260925293
Algoritmo Proposto,Trip Advisor,4,4.899999999999999,1.5,,0.19027326490700255,2.7772271633148193
Algoritmo Proposto,Trip Advisor,5,4.899999999999999,1.5,,0.18753536584714056,2.9822006225585938
Algoritmo Proposto,Trip Advisor,2,4.999999999999999,1.5,,0.28878341949420316,3.119394540786743
Algoritmo Proposto,Trip Advisor,3,4.999999999999999,1.5,,0.19419561970572835,3.259727716445923
Algoritmo Proposto,Trip Advisor,4,4.999999999999999,1.5,,0.19159376177397494,3.3075082302093506
Algoritmo Proposto,Trip Advisor,5,4.999999999999999,1.5,,0.15944520473466656,3.2009403705596924
Algoritmo Proposto,Trip Advisor,2,5.099999999999999,1.5,,0.2888852072983851,1.893242359161377
Algoritmo Proposto,Trip Advisor,3,5.099999999999999,1.5,,0.20978538563827887,2.307466745376587
Algoritmo Proposto,Trip Advisor,4,5.099999999999999,1.5,,0.21141250166971115,2.4708151817321777
Algoritmo Proposto,Trip Advisor,5,5.099999999999999,1.5,,0.18059836323195755,2.76725435256958
Algoritmo Proposto,Trip Advisor,2,5.199999999999999,1.5,,0.2899692892961039,2.194571018218994
Algoritmo Proposto,Trip Advisor,3,5.199999999999999,1.5,,0.2103232689565088,2.7676124572753906
Algoritmo Proposto,Trip Advisor,4,5.199999999999999,1.5,,0.21207009785054168,2.6332926750183105
Algoritmo Proposto,Trip Advisor,5,5.199999999999999,1.5,,0.18117298028103326,2.8582146167755127
Algoritmo Proposto,Trip Advisor,2,5.299999999999999,1.5,,0.2899692892961039,2.7640695571899414
Algoritmo Proposto,Trip Advisor,3,5.299999999999999,1.5,,0.20963538945192325,2.701118230819702
Algoritmo Proposto,Trip Advisor,4,5.299999999999999,1.5,,0.21125349958672024,2.6373112201690674
Algoritmo Proposto,Trip Advisor,5,5.299999999999999,1.5,,0.1786451070056936,2.963414430618286
Algoritmo Proposto,Trip Advisor,2,5.399999999999999,1.5,,0.29070237222262296,2.450019359588623
Algoritmo Proposto,Trip Advisor,3,5.399999999999999,1.5,,0.21395815071297994,2.277742624282837
Algoritmo Proposto,Trip Advisor,4,5.399999999999999,1.5,,0.21357357376789654,2.4500346183776855
Algoritmo Proposto,Trip Advisor,5,5.399999999999999,1.5,,0.18122603214613267,2.532222032546997
Algoritmo Proposto,Trip Advisor,2,5.499999999999999,1.5,,0.2911866198066554,1.8635296821594238
Algoritmo Proposto,Trip Advisor,3,5.499999999999999,1.5,,0.21529837293458529,2.8326783180236816
Algoritmo Proposto,Trip Advisor,4,5.499999999999999,1.5,,0.2153159623311392,3.0727615356445312
Algoritmo Proposto,Trip Advisor,5,5.499999999999999,1.5,,0.18274358649168962,3.1538994312286377
Algoritmo Proposto,Trip Advisor,2,5.599999999999999,1.5,,0.2911866198066554,2.239008903503418
Algoritmo Proposto,Trip Advisor,3,5.599999999999999,1.5,,0.2156300515258636,2.7320990562438965
Algoritmo Proposto,Trip Advisor,4,5.599999999999999,1.5,,0.2158108193508313,3.1946628093719482
Algoritmo Proposto,Trip Advisor,5,5.599999999999999,1.5,,0.1825544618974975,3.087587356567383
Algoritmo Proposto,Trip Advisor,2,5.699999999999999,1.5,,0.2931562489329658,2.0561394691467285
Algoritmo Proposto,Trip Advisor,3,5.699999999999999,1.5,,0.21562297284723103,2.515204429626465
Algoritmo Proposto,Trip Advisor,4,5.699999999999999,1.5,,0.2157038269259074,2.050916910171509
Algoritmo Proposto,Trip Advisor,5,5.699999999999999,1.5,,0.17779546640670546,2.1078107357025146
Algoritmo Proposto,Trip Advisor,2,5.799999999999999,1.5,,0.2931562489329658,1.6674258708953857
Algoritmo Proposto,Trip Advisor,3,5.799999999999999,1.5,,0.21503042715385004,1.974398136138916
Algoritmo Proposto,Trip Advisor,4,5.799999999999999,1.5,,0.21514513136512747,2.1841299533843994
Algoritmo Proposto,Trip Advisor,5,5.799999999999999,1.5,,0.1771065489603646,2.1691548824310303
Algoritmo Proposto,Trip Advisor,2,5.899999999999999,1.5,,0.2931562489329658,1.8521208763122559
Algoritmo Proposto,Trip Advisor,3,5.899999999999999,1.5,,0.21513394173638142,1.8803431987762451
Algoritmo Proposto,Trip Advisor,4,5.899999999999999,1.5,,0.21535662440425454,2.0535054206848145
Algoritmo Proposto,Trip Advisor,5,5.899999999999999,1.5,,0.1739849629143801,2.2617998123168945
Algoritmo Proposto,Trip Advisor,2,5.999999999999999,1.5,,0.29564892916727387,1.7441718578338623
Algoritmo Proposto,Trip Advisor,3,5.999999999999999,1.5,,0.2161986824007755,1.9582319259643555
Algoritmo Proposto,Trip Advisor,4,5.999999999999999,1.5,,0.21620323662451105,2.401294231414795
Algoritmo Proposto,Trip Advisor,5,5.999999999999999,1.5,,0.1725608846383953,2.739103078842163
Algoritmo Proposto,Trip Advisor,2,6.099999999999999,1.5,,0.29638234542515507,1.9024195671081543
Algoritmo Proposto,Trip Advisor,3,6.099999999999999,1.5,,0.21696548298424884,1.9336628913879395
Algoritmo Proposto,Trip Advisor,4,6.099999999999999,1.5,,0.21699420276834847,2.1651387214660645
Algoritmo Proposto,Trip Advisor,5,6.099999999999999,1.5,,0.17323762724915617,2.0906944274902344
Algoritmo Proposto,Trip Advisor,2,6.199999999999998,1.5,,0.2966599388316057,1.8880102634429932
Algoritmo Proposto,Trip Advisor,3,6.199999999999998,1.5,,0.21940653522488343,2.146632194519043
Algoritmo Proposto,Trip Advisor,4,6.199999999999998,1.5,,0.21731299969221157,2.2873237133026123
Algoritmo Proposto,Trip Advisor,5,6.199999999999998,1.5,,0.17307835997934198,2.22733736038208
Algoritmo Proposto,Trip Advisor,2,6.299999999999999,1.5,,0.2975507785285998,1.940124273300171
Algoritmo Proposto,Trip Advisor,3,6.299999999999999,1.5,,0.2173625467135267,2.201786518096924
Algoritmo Proposto,Trip Advisor,4,6.299999999999999,1.5,,0.21755428316444447,2.326909303665161
Algoritmo Proposto,Trip Advisor,5,6.299999999999999,1.5,,0.17666209567625207,2.4906134605407715
Algoritmo Proposto,Trip Advisor,2,6.399999999999999,1.5,,0.2978395781993007,2.0384397506713867
Algoritmo Proposto,Trip Advisor,3,6.399999999999999,1.5,,0.21715503924672191,2.2022271156311035
Algoritmo Proposto,Trip Advisor,4,6.399999999999999,1.5,,0.2173004384562931,2.118605375289917
Algoritmo Proposto,Trip Advisor,5,6.399999999999999,1.5,,0.17587390120025378,2.195915699005127
Algoritmo Proposto,Trip Advisor,2,6.499999999999998,1.5,,0.2982749070541503,1.797577142715454
Algoritmo Proposto,Trip Advisor,3,6.499999999999998,1.5,,0.21789247927370348,2.2576255798339844
Algoritmo Proposto,Trip Advisor,4,6.499999999999998,1.5,,0.21827242824880938,2.020219564437866
Algoritmo Proposto,Trip Advisor,5,6.499999999999998,1.5,,0.1773922863613593,2.022508382797241
Algoritmo Proposto,Trip Advisor,2,6.599999999999999,1.5,,0.29846775503535966,1.8420517444610596
Algoritmo Proposto,Trip Advisor,3,6.599999999999999,1.5,,0.217466430750844,2.2831456661224365
Algoritmo Proposto,Trip Advisor,4,6.599999999999999,1.5,,0.21813496584168293,2.4722070693969727
Algoritmo Proposto,Trip Advisor,5,6.599999999999999,1.5,,0.17815528475697331,2.8874523639678955
Algoritmo Proposto,Trip Advisor,2,6.699999999999998,1.5,,0.29846775503535966,2.0113070011138916
Algoritmo Proposto,Trip Advisor,3,6.699999999999998,1.5,,0.2190090929469388,1.7783806324005127
Algoritmo Proposto,Trip Advisor,4,6.699999999999998,1.5,,0.2194506567755442,1.8256595134735107
Algoritmo Proposto,Trip Advisor,5,6.699999999999998,1.5,,0.1795714835494671,2.2299933433532715
Algoritmo Proposto,Trip Advisor,2,6.799999999999999,1.5,,0.29901100923214075,1.5332975387573242
Algoritmo Proposto,Trip Advisor,3,6.799999999999999,1.5,,0.2176211100478502,1.7398991584777832
Algoritmo Proposto,Trip Advisor,4,6.799999999999999,1.5,,0.21904415337601338,1.6601736545562744
Algoritmo Proposto,Trip Advisor,5,6.799999999999999,1.5,,0.1792973125636196,1.8813855648040771
Algoritmo Proposto,Trip Advisor,2,6.899999999999999,1.5,,0.29901100923214075,1.7008979320526123
Algoritmo Proposto,Trip Advisor,3,6.899999999999999,1.5,,0.2154379676912262,1.7171275615692139
Algoritmo Proposto,Trip Advisor,4,6.899999999999999,1.5,,0.21898341207907787,2.009335517883301
Algoritmo Proposto,Trip Advisor,5,6.899999999999999,1.5,,0.1799116548870864,2.706496000289917
Algoritmo Proposto,Trip Advisor,2,6.999999999999998,1.5,,0.29932678290428555,2.148228883743286
Algoritmo Proposto,Trip Advisor,3,6.999999999999998,1.5,,0.22050463486610236,1.7599425315856934
Algoritmo Proposto,Trip Advisor,4,6.999999999999998,1.5,,0.17299027891863467,1.878852128982544
Algoritmo Proposto,Trip Advisor,5,6.999999999999998,1.5,,0.17662599326338368,1.878983497619629
Algoritmo Proposto,Trip Advisor,2,7.099999999999999,1.5,,0.29932678290428555,1.497107982635498
Algoritmo Proposto,Trip Advisor,3,7.099999999999999,1.5,,0.22044018291791576,2.1376724243164062
Algoritmo Proposto,Trip Advisor,4,7.099999999999999,1.5,,0.1724465936925589,2.342923879623413
Algoritmo Proposto,Trip Advisor,5,7.099999999999999,1.5,,0.16959464737116203,2.37363338470459
Algoritmo Proposto,Trip Advisor,2,7.199999999999998,1.5,,0.2996222566362389,1.7143242359161377
Algoritmo Proposto,Trip Advisor,3,7.199999999999998,1.5,,0.22116434384195124,1.766359806060791
Algoritmo Proposto,Trip Advisor,4,7.199999999999998,1.5,,0.17828404372844667,1.8191144466400146
Algoritmo Proposto,Trip Advisor,5,7.199999999999998,1.5,,0.1679837401382297,1.8555934429168701
Algoritmo Proposto,Trip Advisor,2,7.299999999999999,1.5,,0.29981072437611034,1.5221943855285645
Algoritmo Proposto,Trip Advisor,3,7.299999999999999,1.5,,0.21821367691019433,1.6292359828948975
Algoritmo Proposto,Trip Advisor,4,7.299999999999999,1.5,,0.17623151738965973,1.718902349472046
Algoritmo Proposto,Trip Advisor,5,7.299999999999999,1.5,,0.17790398246156983,1.8979685306549072
Algoritmo Proposto,Trip Advisor,2,7.399999999999999,1.5,,0.3001835918077287,1.4752233028411865
Algoritmo Proposto,Trip Advisor,3,7.399999999999999,1.5,,0.22105459646908612,1.703141689300537
Algoritmo Proposto,Trip Advisor,4,7.399999999999999,1.5,,0.17798833122711483,1.7654330730438232
Algoritmo Proposto,Trip Advisor,5,7.399999999999999,1.5,,0.16775159260833716,2.017651081085205
Algoritmo Proposto,Trip Advisor,2,0.5,2.0,,0.2842661688914445,0.05558443069458008
Algoritmo Proposto,Trip Advisor,3,0.5,2.0,,0.2512643030497773,0.1397557258605957
Algoritmo Proposto,Trip Advisor,4,0.5,2.0,,0.13758293262566895,0.13216066360473633
Algoritmo Proposto,Trip Advisor,5,0.5,2.0,,0.1254595500203733,0.193892240524292
Algoritmo Proposto,Trip Advisor,2,0.6,2.0,,0.2842661688914445,0.06462550163269043
Algoritmo Proposto,Trip Advisor,3,0.6,2.0,,0.2512643030497773,0.09995365142822266
Algoritmo Proposto,Trip Advisor,4,0.6,2.0,,0.13758293262566895,0.12164855003356934
Algoritmo Proposto,Trip Advisor,5,0.6,2.0,,0.1254595500203733,0.18856287002563477
Algoritmo Proposto,Trip Advisor,2,0.7,2.0,,0.2842661688914445,0.06020760536193848
Algoritmo Proposto,Trip Advisor,3,0.7,2.0,,0.2512643030497773,0.13271808624267578
Algoritmo Proposto,Trip Advisor,4,0.7,2.0,,0.13758293262566895,0.19302582740783691
Algoritmo Proposto,Trip Advisor,5,0.7,2.0,,0.1254595500203733,0.18545222282409668
Algoritmo Proposto,Trip Advisor,2,0.7999999999999999,2.0,,0.2842661688914445,0.07204198837280273
Algoritmo Proposto,Trip Advisor,3,0.7999999999999999,2.0,,0.2512643030497773,0.12473297119140625
Algoritmo Proposto,Trip Advisor,4,0.7999999999999999,2.0,,0.13758293262566895,0.1387617588043213
Algoritmo Proposto,Trip Advisor,5,0.7999999999999999,2.0,,0.1254595500203733,0.13478517532348633
Algoritmo Proposto,Trip Advisor,2,0.8999999999999999,2.0,,0.2842661688914445,0.04539370536804199
Algoritmo Proposto,Trip Advisor,3,0.8999999999999999,2.0,,0.2512643030497773,0.09525060653686523
Algoritmo Proposto,Trip Advisor,4,0.8999999999999999,2.0,,0.13758293262566895,0.19037222862243652
Algoritmo Proposto,Trip Advisor,5,0.8999999999999999,2.0,,0.1254595500203733,0.16109824180603027
Algoritmo Proposto,Trip Advisor,2,0.9999999999999999,2.0,,0.2842661688914445,0.06795907020568848
Algoritmo Proposto,Trip Advisor,3,0.9999999999999999,2.0,,0.2512643030497773,0.08152174949645996
Algoritmo Proposto,Trip Advisor,4,0.9999999999999999,2.0,,0.13758293262566895,0.11678171157836914
Algoritmo Proposto,Trip Advisor,5,0.9999999999999999,2.0,,0.1254595500203733,0.20066308975219727
Algoritmo Proposto,Trip Advisor,2,1.0999999999999999,2.0,,0.2842661688914445,0.09241485595703125
Algoritmo Proposto,Trip Advisor,3,1.0999999999999999,2.0,,0.2512643030497773,0.12310981750488281
Algoritmo Proposto,Trip Advisor,4,1.0999999999999999,2.0,,0.13758293262566895,0.14144611358642578
Algoritmo Proposto,Trip Advisor,5,1.0999999999999999,2.0,,0.1254595500203733,0.16043353080749512
Algoritmo Proposto,Trip Advisor,2,1.1999999999999997,2.0,,0.2842661688914445,0.18163394927978516
Algoritmo Proposto,Trip Advisor,3,1.1999999999999997,2.0,,0.2512643030497773,0.21193861961364746
Algoritmo Proposto,Trip Advisor,4,1.1999999999999997,2.0,,0.13758293262566895,0.18624472618103027
Algoritmo Proposto,Trip Advisor,5,1.1999999999999997,2.0,,0.1254595500203733,0.2787182331085205
Algoritmo Proposto,Trip Advisor,2,1.2999999999999998,2.0,,0.2842661688914445,0.4525432586669922
Algoritmo Proposto,Trip Advisor,3,1.2999999999999998,2.0,,0.2512643030497773,0.4646332263946533
Algoritmo Proposto,Trip Advisor,4,1.2999999999999998,2.0,,0.13758293262566895,0.48211669921875
Algoritmo Proposto,Trip Advisor,5,1.2999999999999998,2.0,,0.1254595500203733,0.4678947925567627
Algoritmo Proposto,Trip Advisor,2,1.4,2.0,,0.2842661688914445,0.7308187484741211
Algoritmo Proposto,Trip Advisor,3,1.4,2.0,,0.2512643030497773,0.675321102142334
Algoritmo Proposto,Trip Advisor,4,1.4,2.0,,0.13758293262566895,0.7210044860839844
Algoritmo Proposto,Trip Advisor,5,1.4,2.0,,0.1254595500203733,0.8522872924804688
Algoritmo Proposto,Trip Advisor,2,1.4999999999999998,2.0,,0.2842661688914445,1.208709955215454
Algoritmo Proposto,Trip Advisor,3,1.4999999999999998,2.0,,0.2512643030497773,1.1851756572723389
Algoritmo Proposto,Trip Advisor,4,1.4999999999999998,2.0,,0.13758293262566895,1.2318968772888184
Algoritmo Proposto,Trip Advisor,5,1.4999999999999998,2.0,,0.1254595500203733,1.400292158126831
Algoritmo Proposto,Trip Advisor,2,1.5999999999999996,2.0,,0.2842661688914445,1.2160394191741943
Algoritmo Proposto,Trip Advisor,3,1.5999999999999996,2.0,,0.2512643030497773,1.190810203552246
Algoritmo Proposto,Trip Advisor,4,1.5999999999999996,2.0,,0.13758293262566895,1.6827502250671387
Algoritmo Proposto,Trip Advisor,5,1.5999999999999996,2.0,,0.1254595500203733,2.0574424266815186
Algoritmo Proposto,Trip Advisor,2,1.6999999999999997,2.0,,0.2842661688914445,1.4906160831451416
Algoritmo Proposto,Trip Advisor,3,1.6999999999999997,2.0,,0.2512643030497773,1.7748737335205078
Algoritmo Proposto,Trip Advisor,4,1.6999999999999997,2.0,,0.13758293262566895,2.2751247882843018
Algoritmo Proposto,Trip Advisor,5,1.6999999999999997,2.0,,0.1254595500203733,3.1398704051971436
Algoritmo Proposto,Trip Advisor,2,1.7999999999999998,2.0,,0.2842661688914445,2.811178207397461
Algoritmo Proposto,Trip Advisor,3,1.7999999999999998,2.0,,0.2512643030497773,3.1345996856689453
Algoritmo Proposto,Trip Advisor,4,1.7999999999999998,2.0,,0.13758293262566895,3.9126033782958984
Algoritmo Proposto,Trip Advisor,5,1.7999999999999998,2.0,,0.1254595500203733,4.866106986999512
Algoritmo Proposto,Trip Advisor,2,1.8999999999999997,2.0,,0.2842661688914445,1.7587454319000244
Algoritmo Proposto,Trip Advisor,3,1.8999999999999997,2.0,,0.252485942507674,4.440960168838501
Algoritmo Proposto,Trip Advisor,4,1.8999999999999997,2.0,,0.13758293262566895,5.469826936721802
Algoritmo Proposto,Trip Advisor,5,1.8999999999999997,2.0,,0.1255368502362605,6.371961832046509
Algoritmo Proposto,Trip Advisor,2,1.9999999999999996,2.0,,0.2842661688914445,2.2312872409820557
Algoritmo Proposto,Trip Advisor,3,1.9999999999999996,2.0,,0.25295882518909496,2.8020174503326416
