,Algorithm,Dataset,n_clusters,Alpha,Multiplo,Precision,Silhouette,Execution Time
3420,IMCKDE,Trip Advisor,2,3.499999999999999,3.0,,0.2661820160728291,2.403721799957566
2989,IMCKDE,Trip Advisor,3,5.699999999999999,2.5,,0.2660552858817952,1.7019205000251532
2817,IMCKDE,Trip Advisor,2,3.7999999999999994,2.5,,0.26585210895222344,3.8152982000028715
2259,IMCKDE,Trip Advisor,2,4.599999999999999,2.0,,0.26579414157003,2.835379399941303
3393,IMCKDE,Trip Advisor,2,3.1999999999999993,3.0,,0.26572223450971005,2.3622789999935776
2763,IMCKDE,Trip Advisor,2,3.1999999999999993,2.5,,0.26572223450971005,3.9318050000583753
1512,IMCKDE,Trip Advisor,2,3.2999999999999994,1.5,,0.2649972447712213,3.3033236999763176
2808,IMCKDE,Trip Advisor,2,3.6999999999999993,2.5,,0.26469107972032146,4.655752999940887
2133,IMCKDE,Trip Advisor,2,3.1999999999999993,2.0,,0.2640795740339474,2.539347599959001
3008,IMCKDE,Trip Advisor,4,5.899999999999999,2.5,,0.26374425365962484,1.5049825999885798
3009,IMCKDE,Trip Advisor,5,5.899999999999999,2.5,,0.26374425365962484,2.147157600033097
3010,IMCKDE,Trip Advisor,6,5.899999999999999,2.5,,0.26374425365962484,2.500830200035125
3013,IMCKDE,Trip Advisor,9,5.899999999999999,2.5,,0.26374425365962484,3.365371000021696
3014,IMCKDE,Trip Advisor,10,5.899999999999999,2.5,,0.26374425365962484,3.419860400026664
3011,IMCKDE,Trip Advisor,7,5.899999999999999,2.5,,0.26374425365962484,3.5910724999848753
3012,IMCKDE,Trip Advisor,8,5.899999999999999,2.5,,0.26374425365962484,4.393251799978316
3019,IMCKDE,Trip Advisor,6,5.999999999999999,2.5,,0.26368362122837186,2.0015950000379235
3021,IMCKDE,Trip Advisor,8,5.999999999999999,2.5,,0.26368362122837186,2.1411327000241727
3020,IMCKDE,Trip Advisor,7,5.999999999999999,2.5,,0.26368362122837186,2.143719800049439
3018,IMCKDE,Trip Advisor,5,5.999999999999999,2.5,,0.26368362122837186,2.178924899897538
3017,IMCKDE,Trip Advisor,4,5.999999999999999,2.5,,0.26368362122837186,2.2975266999565065
3022,IMCKDE,Trip Advisor,9,5.999999999999999,2.5,,0.26368362122837186,2.3954243999905884
3023,IMCKDE,Trip Advisor,10,5.999999999999999,2.5,,0.26368362122837186,2.4543980999151245
252,IMCKDE,Trip Advisor,2,3.2999999999999994,0.5,,0.26354585854081536,2.2584952000761405
882,IMCKDE,Trip Advisor,2,3.2999999999999994,1.0,,0.26354585854081536,3.6658122000517324
3027,IMCKDE,Trip Advisor,5,6.099999999999999,2.5,,0.2634957047241247,1.4832529000705108
3029,IMCKDE,Trip Advisor,7,6.099999999999999,2.5,,0.2634957047241247,1.6101413000142202
3030,IMCKDE,Trip Advisor,8,6.099999999999999,2.5,,0.2634957047241247,1.6267988999607041
3026,IMCKDE,Trip Advisor,4,6.099999999999999,2.5,,0.2634957047241247,1.6360535999992862
3028,IMCKDE,Trip Advisor,6,6.099999999999999,2.5,,0.2634957047241247,1.6752015999518335
3031,IMCKDE,Trip Advisor,9,6.099999999999999,2.5,,0.2634957047241247,2.1975550999632105
3032,IMCKDE,Trip Advisor,10,6.099999999999999,2.5,,0.2634957047241247,2.5610802000155672
1008,IMCKDE,Trip Advisor,2,4.699999999999999,1.0,,0.2632009114700735,4.4201212000334635
963,IMCKDE,Trip Advisor,2,4.199999999999999,1.0,,0.263046294586334,3.6474325000308454
3007,IMCKDE,Trip Advisor,3,5.899999999999999,2.5,,0.2620550646151539,1.6590467999922112
3016,IMCKDE,Trip Advisor,3,5.999999999999999,2.5,,0.26202070874581873,3.3102187999757007
3025,IMCKDE,Trip Advisor,3,6.099999999999999,2.5,,0.26186873433711366,1.5085633000126109
3550,IMCKDE,Trip Advisor,6,4.899999999999999,3.0,,0.26174182571932786,1.8076284000417218
3551,IMCKDE,Trip Advisor,7,4.899999999999999,3.0,,0.26174182571932786,1.881462899968028
3553,IMCKDE,Trip Advisor,9,4.899999999999999,3.0,,0.26174182571932786,2.0559295000275597
3549,IMCKDE,Trip Advisor,5,4.899999999999999,3.0,,0.26174182571932786,2.0652846000157297
3554,IMCKDE,Trip Advisor,10,4.899999999999999,3.0,,0.26174182571932786,2.231307700043544
3552,IMCKDE,Trip Advisor,8,4.899999999999999,3.0,,0.26174182571932786,2.243521000025794
3548,IMCKDE,Trip Advisor,4,4.899999999999999,3.0,,0.26174182571932786,2.2653299999656156
3547,IMCKDE,Trip Advisor,3,4.899999999999999,3.0,,0.26174182571932786,2.5099911999423057
234,IMCKDE,Trip Advisor,2,3.0999999999999996,0.5,,0.2614550170947104,2.0619836999103427
1494,IMCKDE,Trip Advisor,2,3.0999999999999996,1.5,,0.2614550170947104,2.1656683000037447
2124,IMCKDE,Trip Advisor,2,3.0999999999999996,2.0,,0.2614550170947104,2.6890997000737116
864,IMCKDE,Trip Advisor,2,3.0999999999999996,1.0,,0.2614550170947104,3.790460400050506
999,IMCKDE,Trip Advisor,2,4.599999999999999,1.0,,0.2607035083897021,3.79546609998215
243,IMCKDE,Trip Advisor,2,3.1999999999999993,0.5,,0.2605470263117376,2.5300288998987526
873,IMCKDE,Trip Advisor,2,3.1999999999999993,1.0,,0.2605470263117376,4.0809757999377325
1503,IMCKDE,Trip Advisor,2,3.1999999999999993,1.5,,0.2605470263117376,4.891138999955729
3041,IMCKDE,Trip Advisor,10,6.199999999999998,2.5,,0.26012745939754084,2.2119750999845564
3036,IMCKDE,Trip Advisor,5,6.199999999999998,2.5,,0.26012745939754084,2.233602999942377
3037,IMCKDE,Trip Advisor,6,6.199999999999998,2.5,,0.26012745939754084,2.240844800020568
3035,IMCKDE,Trip Advisor,4,6.199999999999998,2.5,,0.26012745939754084,2.287403400056064
3039,IMCKDE,Trip Advisor,8,6.199999999999998,2.5,,0.26012745939754084,2.347287100041285
3038,IMCKDE,Trip Advisor,7,6.199999999999998,2.5,,0.26012745939754084,2.442653700010851
3040,IMCKDE,Trip Advisor,9,6.199999999999998,2.5,,0.26012745939754084,2.4638300000224262
990,IMCKDE,Trip Advisor,2,4.499999999999999,1.0,,0.26004212990317155,2.8997114999219775
4050,IMCKDE,Trip Advisor,2,3.499999999999999,3.5,,0.25993122233809424,2.0570691999746487
2982,IMCKDE,Trip Advisor,5,5.599999999999999,2.5,,0.25988409309633026,1.5676058999961242
2987,IMCKDE,Trip Advisor,10,5.599999999999999,2.5,,0.25988409309633026,1.6000533999176696
2984,IMCKDE,Trip Advisor,7,5.599999999999999,2.5,,0.25988409309633026,1.6109443999594077
2981,IMCKDE,Trip Advisor,4,5.599999999999999,2.5,,0.25988409309633026,1.6340412999270484
2983,IMCKDE,Trip Advisor,6,5.599999999999999,2.5,,0.25988409309633026,1.6711509000742808
2985,IMCKDE,Trip Advisor,8,5.599999999999999,2.5,,0.25988409309633026,1.8753287000581622
2986,IMCKDE,Trip Advisor,9,5.599999999999999,2.5,,0.25988409309633026,2.022520500002429
3044,IMCKDE,Trip Advisor,4,6.299999999999999,2.5,,0.25987512654036504,1.9894779999740422
3050,IMCKDE,Trip Advisor,10,6.299999999999999,2.5,,0.25987512654036504,2.0900290000718087
3047,IMCKDE,Trip Advisor,7,6.299999999999999,2.5,,0.25987512654036504,2.199577799998224
3045,IMCKDE,Trip Advisor,5,6.299999999999999,2.5,,0.25987512654036504,2.232714800047688
3048,IMCKDE,Trip Advisor,8,6.299999999999999,2.5,,0.25987512654036504,2.2460927999345586
3046,IMCKDE,Trip Advisor,6,6.299999999999999,2.5,,0.25987512654036504,2.2937022999394685
3049,IMCKDE,Trip Advisor,9,6.299999999999999,2.5,,0.25987512654036504,2.3939387999707833
954,IMCKDE,Trip Advisor,2,4.1,1.0,,0.2595183064581269,3.9940023999661207
2754,IMCKDE,Trip Advisor,2,3.0999999999999996,2.5,,0.2585993483607098,5.008352699922398
3034,IMCKDE,Trip Advisor,3,6.199999999999998,2.5,,0.25845666593237465,2.1244384000310674
3043,IMCKDE,Trip Advisor,3,6.299999999999999,2.5,,0.25821915350865093,2.1646238999674097
2980,IMCKDE,Trip Advisor,3,5.599999999999999,2.5,,0.258025729112118,1.7324347000103444
981,IMCKDE,Trip Advisor,2,4.399999999999999,1.0,,0.25784098819045964,3.6693625999614596
3544,IMCKDE,Trip Advisor,9,4.799999999999999,3.0,,0.25728606488922284,2.0573245000559837
3539,IMCKDE,Trip Advisor,4,4.799999999999999,3.0,,0.25728606488922284,2.1341089999768883
3545,IMCKDE,Trip Advisor,10,4.799999999999999,3.0,,0.25728606488922284,2.135466800071299
3543,IMCKDE,Trip Advisor,8,4.799999999999999,3.0,,0.25728606488922284,2.207656600046903
3541,IMCKDE,Trip Advisor,6,4.799999999999999,3.0,,0.25728606488922284,2.3072983999736607
3540,IMCKDE,Trip Advisor,5,4.799999999999999,3.0,,0.25728606488922284,2.3106811000034213
3538,IMCKDE,Trip Advisor,3,4.799999999999999,3.0,,0.25728606488922284,2.3379411000059918
3542,IMCKDE,Trip Advisor,7,4.799999999999999,3.0,,0.25728606488922284,2.464306299923919
2746,IMCKDE,Trip Advisor,3,2.9999999999999996,2.5,,0.2562889731160119,5.1110100001096725
2737,IMCKDE,Trip Advisor,3,2.8999999999999995,2.5,,0.25601048865480214,5.549872699892148
226,IMCKDE,Trip Advisor,3,2.9999999999999996,0.5,,0.25578735183512474,2.404992400086485
2116,IMCKDE,Trip Advisor,3,2.9999999999999996,2.0,,0.25578735183512474,3.136965100071393
1486,IMCKDE,Trip Advisor,3,2.9999999999999996,1.5,,0.25578735183512474,3.145054899971001
856,IMCKDE,Trip Advisor,3,2.9999999999999996,1.0,,0.25578735183512474,4.0327026000013575
2107,IMCKDE,Trip Advisor,3,2.8999999999999995,2.0,,0.25565687232678497,2.9132638999726623
972,IMCKDE,Trip Advisor,2,4.299999999999999,1.0,,0.2554503961407377,3.7719517999794334
3053,IMCKDE,Trip Advisor,4,6.399999999999999,2.5,,0.2551270192123419,1.8141866000369191
3054,IMCKDE,Trip Advisor,5,6.399999999999999,2.5,,0.2551270192123419,1.851721299928613
3055,IMCKDE,Trip Advisor,6,6.399999999999999,2.5,,0.2551270192123419,2.0432370000053197
3059,IMCKDE,Trip Advisor,10,6.399999999999999,2.5,,0.2551270192123419,2.078958599944599
3058,IMCKDE,Trip Advisor,9,6.399999999999999,2.5,,0.2551270192123419,2.089281899970956
3056,IMCKDE,Trip Advisor,7,6.399999999999999,2.5,,0.2551270192123419,2.106320000020787
3057,IMCKDE,Trip Advisor,8,6.399999999999999,2.5,,0.2551270192123419,2.134999300003983
2728,IMCKDE,Trip Advisor,3,2.7999999999999994,2.5,,0.25511834730314925,4.536984400008805
784,IMCKDE,Trip Advisor,3,2.1999999999999997,1.0,,0.2549899154309538,2.258332400000654
3934,IMCKDE,Trip Advisor,3,2.1999999999999997,3.5,,0.2549899154309538,2.5738060999428853
2044,IMCKDE,Trip Advisor,3,2.1999999999999997,2.0,,0.2549899154309538,2.813647700008005
3304,IMCKDE,Trip Advisor,3,2.1999999999999997,3.0,,0.2549899154309538,3.219297799980268
3943,IMCKDE,Trip Advisor,3,2.3,3.5,,0.2549899154309538,3.3352390999207273
3313,IMCKDE,Trip Advisor,3,2.3,3.0,,0.2549899154309538,3.4588219999568537
793,IMCKDE,Trip Advisor,3,2.3,1.0,,0.2549899154309538,3.844601900083944
2053,IMCKDE,Trip Advisor,3,2.3,2.0,,0.2549899154309538,4.226016400032677
1414,IMCKDE,Trip Advisor,3,2.1999999999999997,1.5,,0.2549899154309538,4.854242899920791
154,IMCKDE,Trip Advisor,3,2.1999999999999997,0.5,,0.2549899154309538,5.1940799000440165
2674,IMCKDE,Trip Advisor,3,2.1999999999999997,2.5,,0.2549899154309538,5.25361689995043
1423,IMCKDE,Trip Advisor,3,2.3,1.5,,0.2549899154309538,5.930154699948616
2683,IMCKDE,Trip Advisor,3,2.3,2.5,,0.2549899154309538,7.847939500003122
163,IMCKDE,Trip Advisor,3,2.3,0.5,,0.2549899154309538,10.31254070007708
208,IMCKDE,Trip Advisor,3,2.7999999999999994,0.5,,0.2549880197249485,2.0514320000074804
838,IMCKDE,Trip Advisor,3,2.7999999999999994,1.0,,0.2549880197249485,2.6675171999959275
217,IMCKDE,Trip Advisor,3,2.8999999999999995,0.5,,0.2549880197249485,2.798985800007358
1477,IMCKDE,Trip Advisor,3,2.8999999999999995,1.5,,0.2549880197249485,2.8481447000522166
2098,IMCKDE,Trip Advisor,3,2.7999999999999994,2.0,,0.2549880197249485,2.895076400018297
1468,IMCKDE,Trip Advisor,3,2.7999999999999994,1.5,,0.2549880197249485,3.361421999987215
847,IMCKDE,Trip Advisor,3,2.8999999999999995,1.0,,0.2549880197249485,3.8449673999566585
199,IMCKDE,Trip Advisor,3,2.6999999999999993,0.5,,0.2549177583372112,2.2072927999543026
820,IMCKDE,Trip Advisor,3,2.5999999999999996,1.0,,0.2549177583372112,2.2500094000715762
829,IMCKDE,Trip Advisor,3,2.6999999999999993,1.0,,0.2549177583372112,2.263973499997519
3340,IMCKDE,Trip Advisor,3,2.5999999999999996,3.0,,0.2549177583372112,2.4496671999804676
2089,IMCKDE,Trip Advisor,3,2.6999999999999993,2.0,,0.2549177583372112,2.5702681000111625
3331,IMCKDE,Trip Advisor,3,2.4999999999999996,3.0,,0.2549177583372112,2.613038699957542
2071,IMCKDE,Trip Advisor,3,2.4999999999999996,2.0,,0.2549177583372112,2.8113214999902993
811,IMCKDE,Trip Advisor,3,2.4999999999999996,1.0,,0.2549177583372112,2.970965100103058
2080,IMCKDE,Trip Advisor,3,2.5999999999999996,2.0,,0.2549177583372112,3.099753799964674
1441,IMCKDE,Trip Advisor,3,2.4999999999999996,1.5,,0.2549177583372112,4.4694430999225006
181,IMCKDE,Trip Advisor,3,2.4999999999999996,0.5,,0.2549177583372112,4.630435200058855
190,IMCKDE,Trip Advisor,3,2.5999999999999996,0.5,,0.2549177583372112,4.778672199929133
1459,IMCKDE,Trip Advisor,3,2.6999999999999993,1.5,,0.2549177583372112,4.8218912000302225
1450,IMCKDE,Trip Advisor,3,2.5999999999999996,1.5,,0.2549177583372112,4.82862699998077
2719,IMCKDE,Trip Advisor,3,2.6999999999999993,2.5,,0.2549177583372112,4.9146716999821365
2701,IMCKDE,Trip Advisor,3,2.4999999999999996,2.5,,0.2549177583372112,5.049458099994808
2710,IMCKDE,Trip Advisor,3,2.5999999999999996,2.5,,0.2549177583372112,5.05177330004517
3385,IMCKDE,Trip Advisor,3,3.0999999999999996,3.0,,0.2545329504921266,4.224239300005138
3322,IMCKDE,Trip Advisor,3,2.3999999999999995,3.0,,0.25442869260814466,4.080870299949311
802,IMCKDE,Trip Advisor,3,2.3999999999999995,1.0,,0.25442869260814466,4.256149800028652
2062,IMCKDE,Trip Advisor,3,2.3999999999999995,2.0,,0.25442869260814466,5.387316200067289
1432,IMCKDE,Trip Advisor,3,2.3999999999999995,1.5,,0.25442869260814466,6.518346199998632
2692,IMCKDE,Trip Advisor,3,2.3999999999999995,2.5,,0.25442869260814466,7.783474799944088
172,IMCKDE,Trip Advisor,3,2.3999999999999995,0.5,,0.25442869260814466,8.2962075000396
775,IMCKDE,Trip Advisor,3,2.0999999999999996,1.0,,0.2535670863396837,2.580931199947372
4555,IMCKDE,Trip Advisor,3,2.0999999999999996,4.0,,0.2535670863396837,2.872675499995239
3925,IMCKDE,Trip Advisor,3,2.0999999999999996,3.5,,0.2535670863396837,2.8802600000053644
2035,IMCKDE,Trip Advisor,3,2.0999999999999996,2.0,,0.2535670863396837,3.1990419999929145
3295,IMCKDE,Trip Advisor,3,2.0999999999999996,3.0,,0.2535670863396837,3.2072540000081062
1405,IMCKDE,Trip Advisor,3,2.0999999999999996,1.5,,0.2535670863396837,4.256737299961969
145,IMCKDE,Trip Advisor,3,2.0999999999999996,0.5,,0.2535670863396837,4.721873899921775
2665,IMCKDE,Trip Advisor,3,2.0999999999999996,2.5,,0.2535670863396837,5.214385500061326
1638,IMCKDE,Trip Advisor,2,4.699999999999999,1.5,,0.25342818171539916,3.436440300079994
4059,IMCKDE,Trip Advisor,2,3.599999999999999,3.5,,0.2533503360692989,1.9048902000067756
3052,IMCKDE,Trip Advisor,3,6.399999999999999,2.5,,0.25330069770211155,1.8456718999659643
5176,IMCKDE,Trip Advisor,3,1.9999999999999996,4.5,,0.25295882518909496,2.147312800050713
3916,IMCKDE,Trip Advisor,3,1.9999999999999996,3.5,,0.25295882518909496,2.16133659996558
4546,IMCKDE,Trip Advisor,3,1.9999999999999996,4.0,,0.25295882518909496,2.312428400036879
3286,IMCKDE,Trip Advisor,3,1.9999999999999996,3.0,,0.25295882518909496,2.330710699898191
2026,IMCKDE,Trip Advisor,3,1.9999999999999996,2.0,,0.25295882518909496,2.9472402000101283
1396,IMCKDE,Trip Advisor,3,1.9999999999999996,1.5,,0.25295882518909496,3.323703599977307
136,IMCKDE,Trip Advisor,3,1.9999999999999996,0.5,,0.25295882518909496,4.357433900004253
766,IMCKDE,Trip Advisor,3,1.9999999999999996,1.0,,0.25295882518909496,4.640758299967274
2656,IMCKDE,Trip Advisor,3,1.9999999999999996,2.5,,0.25295882518909496,6.905831799958833
3068,IMCKDE,Trip Advisor,10,6.499999999999998,2.5,,0.25295465023543295,1.4826379999285564
3067,IMCKDE,Trip Advisor,9,6.499999999999998,2.5,,0.25295465023543295,1.6420213000383228
3066,IMCKDE,Trip Advisor,8,6.499999999999998,2.5,,0.25295465023543295,1.7008125999709591
3062,IMCKDE,Trip Advisor,4,6.499999999999998,2.5,,0.25295465023543295,1.814364799996838
3065,IMCKDE,Trip Advisor,7,6.499999999999998,2.5,,0.25295465023543295,1.8393170998897403
3064,IMCKDE,Trip Advisor,6,6.499999999999998,2.5,,0.25295465023543295,2.1146857000421733
3063,IMCKDE,Trip Advisor,5,6.499999999999998,2.5,,0.25295465023543295,2.3070454000262544
4663,IMCKDE,Trip Advisor,3,3.2999999999999994,4.0,,0.25279508424046404,1.3789559000870213
4665,IMCKDE,Trip Advisor,5,3.2999999999999994,4.0,,0.25279508424046404,1.4432543000439182
4670,IMCKDE,Trip Advisor,10,3.2999999999999994,4.0,,0.25279508424046404,1.6923785000108182
4669,IMCKDE,Trip Advisor,9,3.2999999999999994,4.0,,0.25279508424046404,1.6937921000644565
4668,IMCKDE,Trip Advisor,8,3.2999999999999994,4.0,,0.25279508424046404,1.747723100008443
4664,IMCKDE,Trip Advisor,4,3.2999999999999994,4.0,,0.25279508424046404,1.7883978999452665
4666,IMCKDE,Trip Advisor,6,3.2999999999999994,4.0,,0.25279508424046404,1.9196445000125095
4667,IMCKDE,Trip Advisor,7,3.2999999999999994,4.0,,0.25279508424046404,1.9841533000580966
3394,IMCKDE,Trip Advisor,3,3.1999999999999993,3.0,,0.25267617235457795,3.608109900029376
2764,IMCKDE,Trip Advisor,3,3.1999999999999993,2.5,,0.25267617235457795,6.58454830001574
5167,IMCKDE,Trip Advisor,3,1.8999999999999997,4.5,,0.252485942507674,1.8111062999814749
3907,IMCKDE,Trip Advisor,3,1.8999999999999997,3.5,,0.252485942507674,2.041289099957794
3277,IMCKDE,Trip Advisor,3,1.8999999999999997,3.0,,0.252485942507674,2.88440380000975
2647,IMCKDE,Trip Advisor,3,1.8999999999999997,2.5,,0.252485942507674,4.448190500028431
2017,IMCKDE,Trip Advisor,3,1.8999999999999997,2.0,,0.252485942507674,4.7136992999585345
4537,IMCKDE,Trip Advisor,3,1.8999999999999997,4.0,,0.252485942507674,5.352441000053659
127,IMCKDE,Trip Advisor,3,1.8999999999999997,0.5,,0.252485942507674,5.774251600028947
757,IMCKDE,Trip Advisor,3,1.8999999999999997,1.0,,0.252485942507674,6.555990700027905
1387,IMCKDE,Trip Advisor,3,1.8999999999999997,1.5,,0.252485942507674,7.995339400018565
3073,IMCKDE,Trip Advisor,6,6.599999999999999,2.5,,0.25228826092404993,1.2784061999991536
3072,IMCKDE,Trip Advisor,5,6.599999999999999,2.5,,0.25228826092404993,1.4040440999669954
3074,IMCKDE,Trip Advisor,7,6.599999999999999,2.5,,0.25228826092404993,1.4705661999760196
3077,IMCKDE,Trip Advisor,10,6.599999999999999,2.5,,0.25228826092404993,1.5075737000443041
3071,IMCKDE,Trip Advisor,4,6.599999999999999,2.5,,0.25228826092404993,1.5351617999840528
3075,IMCKDE,Trip Advisor,8,6.599999999999999,2.5,,0.25228826092404993,1.8693658000556752
3076,IMCKDE,Trip Advisor,9,6.599999999999999,2.5,,0.25228826092404993,1.9935320999938995
3095,IMCKDE,Trip Advisor,10,6.799999999999999,2.5,,0.25198270987502797,1.225811800104566
3094,IMCKDE,Trip Advisor,9,6.799999999999999,2.5,,0.25198270987502797,1.5404531999956816
3089,IMCKDE,Trip Advisor,4,6.799999999999999,2.5,,0.25198270987502797,1.5731458000373095
3093,IMCKDE,Trip Advisor,8,6.799999999999999,2.5,,0.25198270987502797,1.5959149999544024
3090,IMCKDE,Trip Advisor,5,6.799999999999999,2.5,,0.25198270987502797,1.6732567000435665
3092,IMCKDE,Trip Advisor,7,6.799999999999999,2.5,,0.25198270987502797,1.7181984999915585
3091,IMCKDE,Trip Advisor,6,6.799999999999999,2.5,,0.25198270987502797,2.1078354000346735
2134,IMCKDE,Trip Advisor,3,3.1999999999999993,2.0,,0.25196625684983764,4.126680299988948
5291,IMCKDE,Trip Advisor,10,3.1999999999999993,4.5,,0.25176871487398034,2.0013151000021026
5286,IMCKDE,Trip Advisor,5,3.1999999999999993,4.5,,0.25176871487398034,2.1312295000534505
5289,IMCKDE,Trip Advisor,8,3.1999999999999993,4.5,,0.25176871487398034,2.146222300012596
5287,IMCKDE,Trip Advisor,6,3.1999999999999993,4.5,,0.25176871487398034,2.260191800072789
5288,IMCKDE,Trip Advisor,7,3.1999999999999993,4.5,,0.25176871487398034,2.271395399933681
5284,IMCKDE,Trip Advisor,3,3.1999999999999993,4.5,,0.25176871487398034,2.320145000005141
5290,IMCKDE,Trip Advisor,9,3.1999999999999993,4.5,,0.25176871487398034,2.3520927000790834
5285,IMCKDE,Trip Advisor,4,3.1999999999999993,4.5,,0.25176871487398034,2.388114199973643
2125,IMCKDE,Trip Advisor,3,3.0999999999999996,2.0,,0.25172138538735506,4.38761199999135
235,IMCKDE,Trip Advisor,3,3.0999999999999996,0.5,,0.25154452468309235,4.334862499963492
865,IMCKDE,Trip Advisor,3,3.0999999999999996,1.0,,0.25154452468309235,7.447674099938013
1495,IMCKDE,Trip Advisor,3,3.0999999999999996,1.5,,0.25154452468309235,8.181245399988256
3108,IMCKDE,Trip Advisor,5,6.999999999999998,2.5,,0.2513288738634945,1.2234300000127405
3112,IMCKDE,Trip Advisor,9,6.999999999999998,2.5,,0.2513288738634945,1.2688100999221206
3111,IMCKDE,Trip Advisor,8,6.999999999999998,2.5,,0.2513288738634945,1.3493501000339165
3109,IMCKDE,Trip Advisor,6,6.999999999999998,2.5,,0.2513288738634945,1.366171299945563
3107,IMCKDE,Trip Advisor,4,6.999999999999998,2.5,,0.2513288738634945,1.407915799994953
3110,IMCKDE,Trip Advisor,7,6.999999999999998,2.5,,0.2513288738634945,1.4477321999147534
3113,IMCKDE,Trip Advisor,10,6.999999999999998,2.5,,0.2513288738634945,1.6977320000296459
46,IMCKDE,Trip Advisor,3,0.9999999999999999,0.5,,0.2512643030497773,0.07099100004415959
28,IMCKDE,Trip Advisor,3,0.7999999999999999,0.5,,0.2512643030497773,0.07480690011288971
10,IMCKDE,Trip Advisor,3,0.6,0.5,,0.2512643030497773,0.07672919996548444
3790,IMCKDE,Trip Advisor,3,0.6,3.5,,0.2512643030497773,0.07845220004674047
3826,IMCKDE,Trip Advisor,3,0.9999999999999999,3.5,,0.2512643030497773,0.08144500001799315
3781,IMCKDE,Trip Advisor,3,0.5,3.5,,0.2512643030497773,0.08369640004821122
37,IMCKDE,Trip Advisor,3,0.8999999999999999,0.5,,0.2512643030497773,0.08621520001906902
3808,IMCKDE,Trip Advisor,3,0.7999999999999999,3.5,,0.2512643030497773,0.09463510010391474
3205,IMCKDE,Trip Advisor,3,1.0999999999999999,3.0,,0.2512643030497773,0.09920299996156245
3151,IMCKDE,Trip Advisor,3,0.5,3.0,,0.2512643030497773,0.1005575000308454
3169,IMCKDE,Trip Advisor,3,0.7,3.0,,0.2512643030497773,0.10111789999064058
5086,IMCKDE,Trip Advisor,3,0.9999999999999999,4.5,,0.2512643030497773,0.10408330010250211
4447,IMCKDE,Trip Advisor,3,0.8999999999999999,4.0,,0.2512643030497773,0.10482459992635995
4411,IMCKDE,Trip Advisor,3,0.5,4.0,,0.2512643030497773,0.10727579996455461
4420,IMCKDE,Trip Advisor,3,0.6,4.0,,0.2512643030497773,0.10951430001296103
5068,IMCKDE,Trip Advisor,3,0.7999999999999999,4.5,,0.2512643030497773,0.11338739993516356
3160,IMCKDE,Trip Advisor,3,0.6,3.0,,0.2512643030497773,0.11553189996629953
5077,IMCKDE,Trip Advisor,3,0.8999999999999999,4.5,,0.2512643030497773,0.11639590002596378
3799,IMCKDE,Trip Advisor,3,0.7,3.5,,0.2512643030497773,0.11684420006349683
4456,IMCKDE,Trip Advisor,3,0.9999999999999999,4.0,,0.2512643030497773,0.11995329998899251
5095,IMCKDE,Trip Advisor,3,1.0999999999999999,4.5,,0.2512643030497773,0.12133150000590831
1,IMCKDE,Trip Advisor,3,0.5,0.5,,0.2512643030497773,0.13219609996303916
3187,IMCKDE,Trip Advisor,3,0.8999999999999999,3.0,,0.2512643030497773,0.1378952000522986
1891,IMCKDE,Trip Advisor,3,0.5,2.0,,0.2512643030497773,0.139665300026536
1918,IMCKDE,Trip Advisor,3,0.7999999999999999,2.0,,0.2512643030497773,0.1415446000173688
1306,IMCKDE,Trip Advisor,3,0.9999999999999999,1.5,,0.2512643030497773,0.14281130000017583
4438,IMCKDE,Trip Advisor,3,0.7999999999999999,4.0,,0.2512643030497773,0.14304270001593977
1900,IMCKDE,Trip Advisor,3,0.6,2.0,,0.2512643030497773,0.1462218000087887
55,IMCKDE,Trip Advisor,3,1.0999999999999999,0.5,,0.2512643030497773,0.1475198999978602
5050,IMCKDE,Trip Advisor,3,0.6,4.5,,0.2512643030497773,0.14799000008497387
4465,IMCKDE,Trip Advisor,3,1.0999999999999999,4.0,,0.2512643030497773,0.1493553000036627
3835,IMCKDE,Trip Advisor,3,1.0999999999999999,3.5,,0.2512643030497773,0.14942570007406175
1261,IMCKDE,Trip Advisor,3,0.5,1.5,,0.2512643030497773,0.15199689997825772
1315,IMCKDE,Trip Advisor,3,1.0999999999999999,1.5,,0.2512643030497773,0.15204229997470975
2521,IMCKDE,Trip Advisor,3,0.5,2.5,,0.2512643030497773,0.15226009988691658
1279,IMCKDE,Trip Advisor,3,0.7,1.5,,0.2512643030497773,0.1532205999828875
1288,IMCKDE,Trip Advisor,3,0.7999999999999999,1.5,,0.2512643030497773,0.15357239998411387
4429,IMCKDE,Trip Advisor,3,0.7,4.0,,0.2512643030497773,0.15367820009123534
1909,IMCKDE,Trip Advisor,3,0.7,2.0,,0.2512643030497773,0.15489749994594604
1945,IMCKDE,Trip Advisor,3,1.0999999999999999,2.0,,0.2512643030497773,0.15705999999772757
1927,IMCKDE,Trip Advisor,3,0.8999999999999999,2.0,,0.2512643030497773,0.15732539992313832
2539,IMCKDE,Trip Advisor,3,0.7,2.5,,0.2512643030497773,0.1588812000118196
649,IMCKDE,Trip Advisor,3,0.7,1.0,,0.2512643030497773,0.16309380007442087
5059,IMCKDE,Trip Advisor,3,0.7,4.5,,0.2512643030497773,0.16392880002968013
5041,IMCKDE,Trip Advisor,3,0.5,4.5,,0.2512643030497773,0.16400710004381835
